"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YFL020C",5.64774333999254,1.27044067211613,0.542852457898279,0.00148305136582344,0.00978211307209053
"YMR199W",127.145701562819,-0.646356925676841,0.238262316444505,0.00148518720293721,0.00978515672374866
"YNL144C",187.054728619034,-0.536062119113145,0.189635595826901,0.00150597449447563,0.00991094025418419
"YOR337W",34.7603091271153,0.800681297659369,0.309220724011169,0.00151093197451263,0.00993238071884345
"YFR026C",12.5022678344472,1.03566884559439,0.427677286716632,0.00151596815683225,0.00993280031104294
"YKR092C",99.7112576559282,-0.609668241492347,0.22221920708306,0.00151598250493593,0.00993280031104294
"YLR299W",152.381857128328,0.473938786695564,0.164178090891249,0.00151609477711333,0.00993280031104294
"YDL042C",38.7102582977452,-0.636998833572787,0.234457675335071,0.00151973526112809,0.0099343768076427
"YOL162W",8.1490578173676,1.47293342298254,0.665377460852515,0.00151901143087754,0.0099343768076427
"YMR259C",60.9634776143877,-0.638610378528365,0.235773756062446,0.00153623918716586,0.0100310411282651
"YDR359C",128.853292810904,0.913492963294338,0.371619396783802,0.0015483484858192,0.0100988265079547
"YJL153C",14.2116223122513,-0.86329781294137,0.346544027710806,0.00155153874646846,0.010108352769634
"YPL018W",17.1682748824743,-0.782301894119613,0.304353093603475,0.00158485298010658,0.010313898458511
"YOL021C",164.271302877934,-0.520102528177938,0.184416745402035,0.00160032778461777,0.010401565212822
"YPR115W",233.637537071813,0.462009030520649,0.160091830014132,0.00160188375967485,0.010401565212822
"YLR330W",572.006693767507,0.326630546620036,0.108158931606496,0.00160422967589736,0.010405236654766
"YGL029W",53.545643523556,-0.780101623748664,0.305026637995847,0.00161037125939497,0.0104334918402486
"YBR084W",293.734797957852,-0.483635448489047,0.169385014366296,0.00162554977764764,0.0105085319696602
"YDR430C",119.877365666794,-0.423232185744272,0.145336330373879,0.00162449971640706,0.0105085319696602
"YHL050C",11.5471789346102,0.938413340242638,0.381873430416602,0.00163112868354766,0.0105329458858039
"YPL264C",19.2770284895029,0.706661671004383,0.268947327701208,0.00163522494530531,0.010547742362433
"YOR046C",204.692557047924,-0.320138151261172,0.10606807314614,0.0016407640937057,0.0105718030469858
"YDR058C",26.7703472977134,0.877994749911949,0.356065775100141,0.0016548940639484,0.010651102323474
"YGL146C",19.6553003286686,0.880852159890617,0.359028010403994,0.0016686002536436,0.0107157141563662
"YJL087C",45.6739573783839,-0.59669657081329,0.218758681344524,0.00166811099724368,0.0107157141563662
"YJL039C",113.022456928086,-0.55841533773918,0.202001165640972,0.00167161139696695,0.0107232678417946
"YOR111W",31.3561539750839,0.603708590501125,0.221251854144367,0.00168118632919715,0.0107728650305133
"YOR288C",39.6282745247274,0.582429687006733,0.211790688082523,0.00169361995566621,0.0108406517206061
"YLR249W",4500.53503970894,-0.745348390276993,0.289353437040323,0.00169826829240111,0.0108585119264684
"YJR064W",375.650900193339,-0.413397296693503,0.142029530807469,0.00170946570563004,0.0109181612936633
"YGR176W",5.66100203922788,-1.28883105458368,0.582919139707207,0.00171873016383243,0.010965348337813
"YDR172W",417.22734429204,-0.456798595671255,0.159572091563218,0.00172421249360033,0.0109883291304256
"YOR215C",170.239433057606,0.853978117882574,0.3471418603066,0.00173116224252131,0.0110206014654625
"YDL054C",85.86290721197,0.472673029312063,0.166715786338429,0.00173877474321702,0.011057018062416
"YDR517W",385.112855803651,0.45834495014478,0.160355623999962,0.00174393016923325,0.0110623748294226
"YJL104W",87.7313803407531,-0.405588552389974,0.138984441243087,0.00174529596042568,0.0110623748294226
"YPL146C",96.2783760351291,-0.779753478887477,0.309443122567312,0.00174298889898123,0.0110623748294226
"YBL066C",61.1960982965692,0.6727485244999,0.255799111040395,0.00176298020861668,0.0111623578972436
"YER047C",102.329976475345,0.630309661379958,0.235490931111141,0.00176540399165116,0.0111656070640794
"YDL174C",328.708486023281,0.556524661078349,0.202559556117775,0.00177601206451524,0.0112205562216509
"YNL332W",2.26536252520885,2.26166621286491,1.03532791310412,0.00178329318762893,0.0112543902683623
"YPR016W-A",12.3168804416562,-0.792674907565871,0.316094412022749,0.00178768524782889,0.011269938067219
"YMR267W",72.7705698223686,-0.419974403005012,0.145585311605731,0.00183450049541341,0.0115526087232715
"YMR017W",7.97310601006826,0.981615447609993,0.408183106955758,0.00185376913878444,0.0116373252635787
"YNL100W",118.639163447163,0.380002680614037,0.13004469014863,0.00185392707398902,0.0116373252635787
"YPL249C",123.595609525615,0.544809001814165,0.198024190063799,0.00185390150531856,0.0116373252635787
"YER088C",688.741691487034,0.482415426635054,0.171351014498685,0.00186416474774691,0.0116765045936045
"YGR009C",229.054740401565,0.476275761054757,0.168450613215878,0.00186383259620175,0.0116765045936045
"YJR052W",75.1167455547375,0.495784882434606,0.177092039825696,0.00187388509159071,0.0117248227786468
"YAL035W",620.898952056804,-0.48342830051876,0.172483739955841,0.00189803549342043,0.0118632293299989
"YKL104C",491.024743075146,0.612331831173852,0.229951190990611,0.00190115583403364,0.0118700370663382
"YDL244W",3.89698299672294,1.54367488658067,0.70259066367652,0.00190720853609336,0.0118951191941618
"YBL054W",35.4859473544935,-0.976026560004496,0.418973651761184,0.00191385936312679,0.0119238743263464
"YOR128C",258.789734699552,-0.908582735569357,0.385852057936635,0.00192333741678563,0.0119701638591004
"YIL006W",43.4388003035082,0.84616463126029,0.349090977838494,0.00194547583989671,0.0120950646897408
"YNL007C",328.445566600724,-0.472488297057276,0.16831951675619,0.00195118514107019,0.0121176684000151
"YGR210C",205.254548167242,-0.390670038119087,0.135177866749877,0.00196726050536945,0.0122045333263047
"YEL012W",146.65855915273,0.60145457852561,0.226162266128189,0.00198482768802974,0.0123004591822331
"YMR032W",86.9166161396461,-0.466834366789786,0.166217242223115,0.00199668638761509,0.0123608424250239
"YBR043C",105.966529786368,0.41430569581116,0.14480199636402,0.00200634475449447,0.0123884786242334
"YLL054C",30.6431030582357,-0.57797771509734,0.215025660441613,0.00200517655952827,0.0123884786242334
"YML066C",21.7225039634404,0.683013566311541,0.264642842676282,0.002007510139827,0.0123884786242334
"YJL210W",97.1963305214633,0.560602244743771,0.208202165269641,0.00201134765975967,0.0123990672190248
"YBR187W",239.737081693267,-0.588136167787537,0.220831807505428,0.00201406406833682,0.0124027296263018
"YPL117C",159.173328221413,-0.464275383020536,0.165811868412851,0.00204798740059172,0.0125983561779558
"YOR303W",223.512602909318,-0.345567416105963,0.118456272053089,0.00205693066880196,0.0126400660656978
"YER105C",138.740619720047,-0.397207375653066,0.138212063521081,0.00206620133438802,0.0126836981073147
"YKL043W",241.596784966286,-0.741673498621365,0.297896867567777,0.00207656005449607,0.0127339107644019
"YDR510W",255.701605677623,0.531308825804942,0.195320252488417,0.00209519119368534,0.0128346932242108
"YML082W",76.8603689846066,-0.622782180320646,0.237779293845352,0.00210793232403176,0.0128992214676875
"YOL047C",32.8898882492316,0.717919440278949,0.289250234865898,0.00215653936823126,0.0131828619957568
"YKL162C",31.5947470112927,0.801838288242883,0.330863563477919,0.00218284727423609,0.0133297382138304
"YJL107C",25.464984341119,-0.71558075875436,0.285367521634724,0.00219101030182171,0.0133656202545366
"YER004W",281.125751921642,0.568647181205727,0.21406582234413,0.00219867643744489,0.0133983994790698
"YMR253C",58.3714320866302,0.484132707052775,0.175081021684068,0.00220779054856376,0.0134399249643819
"YGR225W",8.09279575546558,1.08156717301301,0.48556440139258,0.00221589021707441,0.0134751950349457
"YDL112W",111.789064961773,-0.536633938022102,0.199427978640015,0.00224686752707572,0.0136493698838155
"YER083C",167.802665426543,0.417162482741735,0.147885237997593,0.00225326617441625,0.0136740265039341
"YER102W",375.389090590606,-0.634538282548504,0.247040870281252,0.00226722353958145,0.0137444547358029
"YOL048C",97.2948836234823,0.556435769572421,0.209333435707003,0.00228443125425358,0.0138344209843087
"YNL054W-B",16.3208180648638,-0.828430991634299,0.346746117606217,0.00230473972809409,0.0139429595972897
"YGL055W",1506.14474295007,-0.679580812377581,0.270752966428212,0.00233196668932677,0.0140930851421155
"YBR231C",80.145298205794,0.439839544996439,0.158071557383996,0.0023547195806155,0.014215889699501
"YGR200C",105.298047554377,-0.494692378511486,0.181362921346366,0.00236942176646791,0.0142614272600065
"YHR094C",425.867837739596,-0.601094092063232,0.231816614587547,0.00236534657820597,0.0142614272600065
"YNL193W",76.6167277687919,0.383987918656273,0.135174483514039,0.00236958348211264,0.0142614272600065
"YJR094C",20.6410002098615,1.01203705709823,0.458520456278516,0.00239775755922956,0.014416147300553
"YLR103C",31.662079212956,0.546979635347477,0.20504114974635,0.00241729956880139,0.0145129403676626
"YMR135W-A",6.32122234141391,1.20826639111305,0.563317862220201,0.00241882339461043,0.0145129403676626
"YDR003W",114.233884447144,0.653896202265284,0.258210580157316,0.00242797362249908,0.014552900358856
"YHL012W",9.38146831036592,-1.11483990378678,0.519884363481021,0.0024421682314086,0.0146229827298687
"YLR410W-B",7.24095835749032,-0.980060602498606,0.439202855226858,0.00247846553516235,0.0148251305910837
"YGR095C",95.7633598142688,-0.42159947595265,0.151169409607229,0.00248255145263294,0.0148343872077576
"YMR275C",150.335295290057,0.319345776648318,0.110538494373965,0.00248653990565496,0.0148430431140425
"YJL146W",61.7259451443911,0.42306572996369,0.152625844011567,0.00254476645065401,0.0151751174873694
"YOR207C",200.759139719029,-0.502320058523924,0.187478295813379,0.00256954635301348,0.0153072669592362
"YIL140W",134.478657838618,0.669557227592883,0.269252697654652,0.00259178977228299,0.0154183182241726
"YKR027W",65.8521916632796,-0.471410160407877,0.173789862698388,0.00259346454728982,0.0154183182241726
"YDR273W",31.7223728333248,0.80951300607119,0.343552200320748,0.00259982749971664,0.015440438931244
"YIL078W",795.961248117679,-0.498750516186836,0.186552497271558,0.00261144474085629,0.0154936883914357
"YPL112C",82.1416295154536,0.437494884537543,0.159107791386474,0.0026152217319052,0.0155003608531988
"YEL054C",233.668489766161,-0.750773220427113,0.315764129485788,0.00265941357308587,0.0157463150163261
"YGR061C",544.554872931536,-0.660671842292641,0.263660276880839,0.00269056400363112,0.0159146316166197
"YJR017C",162.293446615462,0.571403908009288,0.221680507444767,0.0026976564245694,0.0159404490851199
"YBL078C",75.1186555713308,0.642382976915057,0.257726527176988,0.00273166884178393,0.0161251239508942
"YNL301C",216.244587409782,-0.69027767136901,0.283610430736867,0.00274002550066206,0.0161581322158114
"YJL106W",49.886552406051,0.539068459007383,0.205715966353262,0.002748102888159,0.0161894287080657
"YDR508C",338.843230640089,-0.348634908038932,0.123479510620139,0.0027716500951383,0.0163117050916296
"YER056C-A",592.762226821804,-0.4460502770288,0.164277501458017,0.00278072559372076,0.0163486522834046
"YBR157C",44.0679396596777,-0.452158722530881,0.166593936702669,0.00278949526825246,0.0163837289926305
"YOL097C",327.219867748941,-0.633777187214306,0.254424677704963,0.00279514388385107,0.0164004225474153
"YDR352W",67.5695027801467,-0.443116915031572,0.163418719300485,0.00281269361946193,0.0164868420382503
"YKR013W",439.865950875406,0.58008565500162,0.227130385138562,0.00285079450256174,0.0166934299328365
"YLR001C",84.4294970341434,0.589483180686151,0.231974526919939,0.00290330129594496,0.0169838766501525
"YPR198W",97.5759005266204,0.391622714400636,0.141666483914033,0.00290771308904101,0.0169926752923557
"YBR071W",87.5156468779821,0.459648971994259,0.171247669759314,0.00291853626801813,0.0170388870632347
"YGL186C",155.279747526741,-0.594284758579203,0.236495456331712,0.00295585363913025,0.0172395296078615
"YOL017W",26.1283741072633,0.584113637819837,0.230381067059634,0.00297504247454476,0.0173341457838879
"YMR004W",105.913689002517,0.422470669383809,0.155183828321155,0.00299729489716883,0.0174313869657617
"YOR019W",65.4781774875267,0.497202219134833,0.188647468438818,0.0029976974504775,0.0174313869657617
"YJL155C",144.980380545138,0.370473147386934,0.1335614400426,0.00300548479491918,0.0174592973573635
"YHR171W",54.9054393240758,0.454692509148454,0.169261254100235,0.00301578954201249,0.0175017617512621
"YKR082W",77.9673729904377,-0.444256092353297,0.164537972185802,0.00302651825457494,0.0175465998806904
"YPL164C",54.9908679429934,0.506784586728869,0.192693766799469,0.00303143346299058,0.01755767805522
"YCL061C",58.0209923402911,0.481444917091957,0.181273326963299,0.00304590766086378,0.0176240439307801
"YPL092W",86.3077887517308,-0.680646675064679,0.283973886064451,0.00305460031147477,0.0176568587737473
"YDR381W",276.888254056157,-0.535150271018766,0.207826953220638,0.00307953596252383,0.0177635439594759
"YGL081W",12.7670569139899,0.732879827501701,0.308740341579358,0.00308217549194192,0.0177635439594759
"YJR054W",53.1851048487877,0.539748722695338,0.209233072746736,0.0030794613434628,0.0177635439594759
"YMR148W",60.2037446006032,0.748048396851967,0.320786554714786,0.00309187538313248,0.0178018913684988
"YDL210W",12.753337085588,0.732297515620064,0.308052057931953,0.00312391980861123,0.0179686883479567
"YGR285C",1071.67247659191,-0.24813486513365,0.0864899833138668,0.00314616301181828,0.0180788364218938
"YDL021W",28.4871741117834,0.56856732946475,0.224370594552017,0.00315782887799241,0.0181145766383385
"YHR096C",65.0872899815968,0.714626188654958,0.302013627108674,0.00316168175412479,0.0181145766383385
"YPL088W",107.782203158586,-0.496440248004422,0.190384264001265,0.00315880651440083,0.0181145766383385
"YBL010C",36.0524431690963,0.707013869012237,0.297304341219207,0.00318721715761389,0.0182429941910829
"YOL164W-A",6.13270962799324,1.18218831451757,0.582610313230804,0.0032150089980607,0.0183840631943902
"YOR032C",24.2618047275865,-0.607109742924825,0.246021517734672,0.0032219205027046,0.0184055751884709
"YBR046C",105.312745956647,0.588749406579635,0.236667799633884,0.00326532854372442,0.0186353320405523
"YHR161C",309.050305765467,0.676719251869093,0.284104719583355,0.00328062338978139,0.0187043542340316
"YFL055W",31.4967490015706,0.679618980996442,0.287315682275449,0.00333427125350481,0.0189575377737578
"YIL131C",37.7483288668232,-0.654384888187875,0.27083455368371,0.00333476194925103,0.0189575377737578
"YLR363W-A",20.3547452127718,-0.889462453425639,0.412580350211939,0.00333438838014434,0.0189575377737578
"YBL046W",155.021694647384,0.699608570669128,0.297872850349273,0.00335336656958798,0.0190136490843772
"YKR098C",112.160538962888,0.53769383916412,0.211024664395438,0.00335099502923002,0.0190136490843772
"YLR164W",27.6238114124053,0.654269746519589,0.272740728342226,0.00335439291683657,0.0190136490843772
"YOL133W",36.8538822165007,0.476423657162726,0.181742604273081,0.00338161365921146,0.0191493703725114
"YCR065W",52.1789064436408,0.508185321137868,0.196317610809269,0.00339482910032506,0.0192055965753143
"YPL223C",23.9329069102091,0.790046788208217,0.353355558473806,0.00339835343248143,0.0192069414501175
"YPL027W",4.75462755770014,1.33034098818255,0.684659659018606,0.00343733447784654,0.019408485689406
"YLR055C",178.637897252595,0.419672334810613,0.156997228783596,0.00347354378948875,0.0195940057005524
"YER030W",180.708514985839,0.680681024756412,0.289068328027061,0.00349366704803387,0.0196784120952995
"YNL111C",39.757357985732,-0.479885962566926,0.18480670745256,0.00349524157339508,0.0196784120952995
